process_end_time,final_mes_time,OV,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,batch_id,batch_OV_std,is_anomaly
2016-09-28 07:14:00,2016-11-08 23:39:00,84.71339,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,33,16.805325218679197,0
2016-09-28 07:14:00,2016-11-10 18:54:00,59.89474,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,33,16.805325218679197,0
2016-09-28 07:14:00,2016-11-10 22:21:00,52.59677,21.98,2.87,762.98,0.64,0.13,0.07,21.86,6.02,10.22,0.89,20.96,51.94,0.55,41.38,0.58,1.5,2.65,4.25,0.51,0.12,0.6,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,33,16.805325218679197,0
2016-09-28 07:14:00,2016-11-11 01:28:00,57.92062,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,3100,0,0.01,0.45,0.25,15.0,5.1,12.0,4.3,18.0,6.8,1.8,15.0,3.7,0.01,49.0,0.11,0.06,2.1,0.42,18.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,33,16.805325218679197,0
2016-09-28 07:14:00,2016-11-11 04:36:00,52.56268,21.98,2.87,762.98,0.64,0.13,0.07,21.86,6.02,10.22,0.89,20.96,51.94,0.55,41.38,0.58,1.5,2.65,4.25,0.51,0.12,0.6,1300,0,0.02,0.45,0.15,3.4,2.2,4.0,0.28,12.0,2.7,0.21,4.4,1.3,0.0,18.0,0.03,0.01,0.7,0.09,4.7,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,33,16.805325218679197,0
2016-09-29 01:45:00,2016-11-11 04:21:00,147.4182,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 08:21:00,143.1463,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 08:36:00,121.4756,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 12:44:00,133.5483,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 12:56:00,129.4416,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 13:58:00,95.65591,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 16:49:00,113.6231,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 16:58:00,111.0314,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 17:56:00,119.1853,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 20:54:00,127.1791,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 21:02:00,130.0703,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-11 21:56:00,96.75236,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 01:03:00,104.9446,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 01:03:00,117.6422,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 01:56:00,119.6171,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 05:01:00,127.8351,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 05:03:00,107.8947,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 06:08:00,93.67257,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 09:04:00,124.1541,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 09:36:00,115.6406,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 10:05:00,118.2191,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 12:39:00,177.5458,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,4200,0,0.01,0.5,0.24,12.0,2.7,10.0,5.3,18.0,7.5,3.2,8.8,1.3,0.05,20.0,0.03,0.01,1.7,0.61,0.39,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 13:38:00,100.0488,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,1400,0,0.03,0.62,0.06,4.1,2.3,4.7,0.79,28.0,0.9,0.51,1.8,1.7,0.0,22.0,0.18,0.03,1.5,0.05,5.9,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 13:38:00,89.0708,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 14:03:00,92.24446,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,3300,0,0.03,2.9,0.07,9.3,2.3,4.8,3.0,28.0,5.2,1.6,8.7,1.4,0.01,18.0,0.02,0.03,1.4,0.27,3.1,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 16:51:00,111.1352,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,1400,0,0.03,0.62,0.06,4.1,2.3,4.7,0.79,28.0,0.9,0.51,1.8,1.7,0.0,22.0,0.18,0.03,1.5,0.05,5.9,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 17:39:00,138.8561,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,4200,0,0.01,0.5,0.24,12.0,2.7,10.0,5.3,18.0,7.5,3.2,8.8,1.3,0.05,20.0,0.03,0.01,1.7,0.61,0.39,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 18:16:00,115.9225,21.58,0.88,80.59,0.51,0.11,0.05,29.89,1.15,2.62,0.74,19.99,71.14,0.48,36.47,0.06,1.15,3.01,1.47,0.43,1.71,0.49,420,0,0.03,2.9,0.07,12.0,5.2,4.9,3.4,3.1,2.9,2.3,2.8,1.1,0.01,66.0,0.01,0.03,0.38,0.06,13.0,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 18:37:00,128.6116,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,4200,0,0.01,0.5,0.24,12.0,2.7,10.0,5.3,18.0,7.5,3.2,8.8,1.3,0.05,20.0,0.03,0.01,1.7,0.61,0.39,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 21:02:00,159.9286,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,4200,0,0.01,0.5,0.24,12.0,2.7,10.0,5.3,18.0,7.5,3.2,8.8,1.3,0.05,20.0,0.03,0.01,1.7,0.61,0.39,24.3,1.35,247.36,0.58,0.12,0.06,16.82,1.47,4.17,0.84,22.53,24.21,0.58,42.22,0.23,1.49,6.91,4.92,3.35,0.1,0.68,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
2016-09-29 01:45:00,2016-11-12 21:40:00,101.1078,21.25,6.11,629.03,0.63,0.14,0.07,46.49,9.09,8.13,0.9,19.84,115.55,0.54,38.28,1.15,1.37,5.19,3.7,0.46,0.12,0.6,1400,0,0.03,0.62,0.06,4.1,2.3,4.7,0.79,28.0,0.9,0.51,1.8,1.7,0.0,22.0,0.18,0.03,1.5,0.05,5.9,24.38,5.61,643.3,0.6,0.13,0.07,6.33,2.15,2.56,0.88,22.93,21.65,0.57,43.47,0.21,1.29,2.52,2.61,0.43,0.09,0.56,0.61,0.0,0.57,0.0,0.18,0.09,0.26,0.66,0.3,0.2,0.07,0.11,6.3,0.16,0.0,2.6,0.01,0.0,1.5,0.0,34,21.988743847546164,0
